crop,response,exposure,label,lag_days,effect_z_per_1sd,se_hac,ci_low,ci_high,p_value,n_obs,fdr_p,fdr_p_within
芹菜,volume,et0,参考蒸散ET0,3,-0.030058997052844316,0.12461982551991137,-0.27431385507187056,0.21419586096618196,0.8093957878489438,1409,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,4,-0.04493945475861308,0.1225482941819629,-0.28513411135526034,0.19525520183803421,0.7138367478691225,1408,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,5,-0.03724264462738518,0.11952802314251618,-0.2715175699867169,0.1970322807319465,0.7553590796769757,1407,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,6,-0.017813536523073086,0.11875011308690117,-0.2505637581733994,0.21493668512725322,0.8807578414537117,1406,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,7,-0.018094420703748504,0.11722959077943491,-0.24786441863144093,0.21167557722394392,0.8773335509237271,1405,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,8,-0.002193345907168777,0.11842830342102631,-0.23431282061238035,0.2299261287980428,0.9852236606912926,1404,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,9,0.014223447893173927,0.11904030778697144,-0.2190955553692901,0.24754245115563794,0.9048916774092105,1404,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,10,-0.009660945187464168,0.12017635210318212,-0.2452065953097011,0.22588470493477278,0.9359272901791612,1404,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,11,-0.02700472147440156,0.11734685352046946,-0.2570045543745217,0.20299511142571858,0.8179928060290848,1403,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,12,-0.014149595535041028,0.11440846403673946,-0.23839018504705037,0.21009099397696832,0.9015717157467493,1402,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,13,-0.004833403065952438,0.1116902442244059,-0.22374628174578803,0.21407947561388313,0.9654822643664479,1401,0.9997788117577607,0.9852236606912926
芹菜,volume,et0,参考蒸散ET0,14,-0.01621391694718723,0.10904437408129705,-0.22994089014652946,0.19751305625215498,0.8817974638235353,1400,0.9997788117577607,0.9852236606912926
芹菜,volume,dew_point,露点温度,0,-0.04217079131889018,0.11921835877778726,-0.2758387745233532,0.19149719188557285,0.723543241376668,1410,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,1,-0.054083537211347635,0.11855609441030757,-0.28645348225555045,0.1782864078328552,0.6482567975878788,1409,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,2,-0.05203674128913733,0.11669515018932484,-0.28075923566021405,0.17668575308193937,0.6556547876393692,1409,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,3,-0.044805549937329936,0.11667342805602725,-0.2734854689271433,0.18387436905248347,0.7009596849127413,1409,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,4,-0.029044609228084762,0.11541076534899011,-0.2552497093121054,0.19716049085593584,0.8013016267714469,1408,0.9997788117577607,0.8013016267714469
芹菜,volume,dew_point,露点温度,5,-0.04447791398470184,0.11790465786699375,-0.27557104340400956,0.1866152154346059,0.7059980244136161,1407,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,6,-0.05142367877642079,0.11718368378343245,-0.2811036989919484,0.17825634143910682,0.6607849508132089,1406,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,7,-0.05468842583030057,0.11774791683597714,-0.2854743428288158,0.17609749116821463,0.6423229054176387,1405,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,8,-0.055028073390866204,0.1185774746465881,-0.2874399236981789,0.17738377691644647,0.6425986535241308,1404,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,9,-0.059635864584297746,0.11794035876397146,-0.2907989677616818,0.17152723859308633,0.6131064097883578,1404,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,10,-0.047951225101415654,0.11463154023129414,-0.2726290439547522,0.17672659375192085,0.6757223572788675,1404,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,11,-0.043585889158403,0.11465861523362755,-0.268316775016313,0.181144996699507,0.703844322791257,1403,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,12,-0.055782414197367715,0.11619147829814976,-0.2835177116617412,0.1719528832670058,0.6311631086101723,1402,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,13,-0.05721157670450637,0.11489073404068956,-0.2823974154242579,0.16797426201524518,0.618508635949383,1401,0.9997788117577607,0.7752249014750016
芹菜,volume,dew_point,露点温度,14,-0.04402775639052349,0.11093780854417895,-0.26146586113711423,0.17341034835606722,0.6914642032405869,1400,0.9997788117577607,0.7752249014750016
芹菜,volume,pressure_msl,海平面气压,0,0.10010699093137797,0.11427965551965656,-0.1238811338871489,0.32409511574990485,0.38103948754989225,1410,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,1,0.11023914784660868,0.11578694857118162,-0.11670327135290728,0.3371815670461247,0.34105330228199726,1409,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,2,0.09142741602874016,0.11404591343842164,-0.13210257431056627,0.3149574063680466,0.42274271407095887,1409,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,3,0.0822839043386436,0.11563930958668425,-0.14436914245125754,0.30893695112854475,0.4767394416166939,1409,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,4,0.07636703900556602,0.1158598305269543,-0.1507182288272644,0.3034523068383964,0.5098103589487812,1408,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,5,0.08490696318358808,0.1182885303695698,-0.1469385563407687,0.31675248270794487,0.4728834489936782,1407,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,6,0.06968334011615074,0.11760611608691657,-0.16082464741420574,0.30019132764650724,0.5535060510868381,1406,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,7,0.07036689241989663,0.11735224508102429,-0.15964350793891097,0.30037729277870423,0.548758724222741,1405,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,8,0.07520052208323508,0.11682375104288849,-0.15377402996082634,0.3041750741272965,0.5197640298814277,1404,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,9,0.07962316963209042,0.11608384845287956,-0.14790117333555353,0.30714751259973433,0.4927693361061485,1404,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,10,0.06026121835122811,0.11660122928389666,-0.16827719104520933,0.28879962774766554,0.6052855831417348,1404,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,11,0.05021481531751104,0.1182953447892092,-0.18164406046933898,0.2820736911043611,0.6712108117791539,1403,0.9997788117577607,0.6712108117791539
芹菜,volume,pressure_msl,海平面气压,12,0.06564900031903703,0.12111028117616376,-0.17172715078624395,0.303025151424318,0.5877773932386987,1402,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,13,0.06438431220926828,0.11841212593494384,-0.16770345462322162,0.2964720790417582,0.586626779443562,1401,0.9997788117577607,0.6695047594028668
芹菜,volume,pressure_msl,海平面气压,14,0.05637276375493315,0.11529152018743531,-0.16959861581244007,0.28234414332230634,0.624871108776009,1400,0.9997788117577607,0.6695047594028668
芹菜,volume,cloud_cover,云量,0,-0.04031443874146768,0.05579154091498442,-0.14966585893483714,0.06903698145190179,0.4699314922040949,1410,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,1,-0.06712213181119804,0.058900821149627275,-0.1825677412644675,0.048323477642071413,0.2544617882917293,1409,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,2,-0.09261946804222337,0.06067116862028502,-0.21153495853798202,0.026296022453535267,0.12686517398329789,1409,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,3,-0.0550730887470821,0.06073178331784418,-0.17410738405005668,0.06396120655589249,0.3644994401072531,1409,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,4,-0.010254458708866552,0.05885696365003313,-0.12561410746293147,0.10510519004519837,0.8616872473167229,1408,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,5,0.016215411619046723,0.06271266575853682,-0.10670141326768542,0.13913223650577888,0.795969522770237,1407,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,6,-0.003882891002729741,0.06069631968874471,-0.12284767759266937,0.11508189558720988,0.9489921802856605,1406,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,7,-0.010695243115102223,0.06091615409078895,-0.13009090513304858,0.10870041890284413,0.860629271328198,1405,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,8,-0.03345954922008763,0.06020346492806329,-0.15145834047909168,0.08453924203891641,0.5783650356599841,1404,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,9,-0.07256042088780573,0.058975996678317565,-0.18815337437730817,0.04303253260169669,0.21857048965221038,1404,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,10,-0.10036398808419508,0.06020195001808506,-0.21835981011964178,0.017631833951251633,0.09549017228791064,1404,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,11,-0.028780652294743303,0.062133701424664095,-0.1505627070870849,0.09300140249759832,0.6432173042964838,1403,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,12,-0.016788811366225502,0.06058457304058453,-0.1355345745257712,0.10195695179332018,0.7816928511017905,1402,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,13,-0.02789319850721866,0.0640437438066224,-0.15341893636819856,0.09763253935376123,0.6631751986773962,1401,0.9997788117577607,0.9489921802856605
芹菜,volume,cloud_cover,云量,14,0.00841595225031423,0.06121034000451863,-0.11155631415854228,0.12838821865917074,0.8906416551637292,1400,0.9997788117577607,0.9489921802856605
芹菜,volume,temp_mean,日平均气温,0,-0.028442927388370086,0.13062446932018623,-0.28446688725593505,0.2275810324791949,0.8276271895374335,1410,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,1,-0.03429272021965922,0.13022235811285696,-0.2895285421208589,0.2209431016815404,0.7922887422995899,1409,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,2,-0.03399586223391961,0.12848699332145624,-0.2858303691439738,0.21783864467613462,0.7913283905604124,1409,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,3,-0.04214819338713165,0.12818024215862928,-0.29338146801804504,0.20908508124378172,0.7422919446828964,1409,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,4,-0.03496032382369878,0.12554464685666658,-0.2810278316627653,0.2111071840153677,0.7806521657594766,1408,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,5,-0.03769248346024627,0.12493919498429625,-0.2825733056294669,0.20718833870897435,0.7628909688994847,1407,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,6,-0.035683616004757564,0.12395711514372326,-0.27863956168645515,0.20727232967694004,0.7734457499445075,1406,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,7,-0.03666452468449546,0.12435622887943903,-0.2804027332881959,0.20707368391920503,0.7681201987594712,1405,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,8,-0.03037026828567843,0.1250645479105393,-0.27549678219033547,0.2147562456189786,0.8081318655550809,1404,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,9,-0.0361278860893051,0.12448771618658037,-0.2801238098150026,0.20786803763639244,0.7716537061475999,1404,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,10,-0.04251972303862636,0.12151648658626994,-0.2806920367477155,0.19565259067046273,0.7264069261863382,1404,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,11,-0.04029215623110072,0.11929962848702641,-0.27411942806567247,0.19353511560347103,0.7355597620935477,1403,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,12,-0.04288294552418546,0.11791735438621061,-0.27400096012115827,0.18823506907278734,0.7161048201603741,1402,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,13,-0.04222071397511819,0.11578729822059129,-0.2691638184874771,0.18472239053724077,0.715379935687007,1401,0.9997788117577607,0.8276271895374335
芹菜,volume,temp_mean,日平均气温,14,-0.03574262234465533,0.11355629234141768,-0.25831295533383397,0.1868277106445233,0.7529462664959996,1400,0.9997788117577607,0.8276271895374335
茄子,price,humidity,相对湿度,0,0.025730002804071686,0.07917635358529618,-0.12945565022310884,0.1809156558312522,0.7452031730614497,1410,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,1,0.027673342058667713,0.08189472722953374,-0.13284032331121842,0.18818700742855382,0.7354282988514708,1409,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,2,0.02819426042248685,0.07962055305894176,-0.127862023573039,0.1842505444180127,0.7232580822559328,1409,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,3,0.03107341941035223,0.07758161484510041,-0.12098654568604457,0.18313338450674904,0.6887694644215054,1409,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,4,0.03541724659814718,0.0775116029922249,-0.1165054952666136,0.18733998846290797,0.6477225670991946,1408,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,5,0.04268618764567415,0.0779186637396162,-0.11003439328397359,0.1954067685753219,0.583808583615615,1407,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,6,0.055377000957440595,0.07774815187083979,-0.09700937670940539,0.20776337862428657,0.4763029740013742,1406,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,7,0.05965526378572777,0.08023861643866285,-0.09761242443405141,0.21692295200550696,0.4571952196255933,1405,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,8,0.047535881351941194,0.08054099099858171,-0.11032446100527896,0.20539622370916136,0.5550516743249286,1404,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,9,0.04360786588263942,0.07776041983933824,-0.1088025570024635,0.19601828876774235,0.574935443542679,1404,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,10,0.051547582647650185,0.07612246176250367,-0.097652442406857,0.20074760770215738,0.4983003063646977,1404,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,11,0.06403770558226508,0.07545118293878524,-0.08384661297775396,0.21192202414228412,0.3960313786111411,1403,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,12,0.07066473448917228,0.07530171645762064,-0.07692662976776417,0.21825609874610874,0.3480279450523619,1402,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,13,0.056768652517384006,0.07783740325834658,-0.09579265786897528,0.20932996290374328,0.4658037601780475,1401,0.9997788117577607,0.7452031730614497
茄子,price,humidity,相对湿度,14,0.05332925641500564,0.07879602040709681,-0.10111094358290412,0.2077694564129154,0.49853197388095993,1400,0.9997788117577607,0.7452031730614497
茄子,price,wind_speed,日最大风速,0,0.09692179246286559,0.0656410196615701,-0.031734606073811816,0.225578190999543,0.13979816279571755,1410,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,1,0.1207880332719527,0.07035454854500876,-0.017106881876264468,0.25868294842016987,0.0860070329828008,1409,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,2,0.11178426667128197,0.0712200174551656,-0.02780696754084261,0.25137550088340654,0.11651693490776177,1409,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,3,0.1089379813301882,0.06886942309381852,-0.026046087933696088,0.2439220505940725,0.11369414784497382,1409,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,4,0.09617864012079852,0.0647819270627919,-0.030793936922273613,0.22315121716387065,0.13763594081037103,1408,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,5,0.075872375080512,0.06107522769870807,-0.043835071208955814,0.1955798213699798,0.21413423075728644,1407,0.9997788117577607,0.29200122375993603
茄子,price,wind_speed,日最大风速,6,0.07790866444304911,0.05664485894972925,-0.033115259098420224,0.18893258798451845,0.169011158923154,1406,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,7,0.07190557397604647,0.0623735677916147,-0.05034661889551835,0.19415776684761127,0.248983763104203,1405,0.9997788117577607,0.3112297038802538
茄子,price,wind_speed,日最大风速,8,0.09094991570365098,0.06560479139503707,-0.037635475430621665,0.2195353068379236,0.16564604283489637,1404,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,9,0.0951986478122551,0.0642252515521277,-0.030682845229915212,0.2210801408544254,0.1382706034938736,1404,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,10,0.09172454149229375,0.06322941803776995,-0.03220511786173534,0.21565420084632286,0.14687388073309532,1404,0.9997788117577607,0.2816852648719233
茄子,price,wind_speed,日最大风速,11,0.07458433681103113,0.05920470098197577,-0.04145687711364138,0.19062555073570364,0.20775215816159986,1403,0.9997788117577607,0.29200122375993603
茄子,price,wind_speed,日最大风速,12,0.05796911662177207,0.05913629473342588,-0.05793802105574266,0.1738762542992868,0.3269563558400522,1402,0.9997788117577607,0.35031038125719877
茄子,price,wind_speed,日最大风速,13,0.05035299581578771,0.056462691496549235,-0.06031387951744878,0.16101987114902422,0.37250424780275737,1401,0.9997788117577607,0.37250424780275737
茄子,price,wind_speed,日最大风速,14,0.059476583551120864,0.05850811661883631,-0.0551993250217983,0.17415249212404002,0.30936626824214464,1400,0.9997788117577607,0.35031038125719877
茄子,price,radiation,短波辐射,0,-0.003252530658477624,0.08318387988470528,-0.1662929352325,0.15978787391554472,0.9688102684380282,1410,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,1,-0.008439742869855552,0.0842137855164421,-0.17349876248208204,0.15661927674237094,0.9201712021666207,1409,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,2,-0.00528473907674021,0.08352933450338307,-0.16900223470337103,0.1584327565498906,0.9495530479824006,1409,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,3,0.0003155929123165053,0.08200536639997592,-0.1604149252316363,0.16104611105626931,0.996929394968554,1409,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,4,-0.00453265413717178,0.08056018261020438,-0.16243061205317236,0.15336530377882882,0.9551313387808843,1408,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,5,-0.008791643859202905,0.0825043028513826,-0.1705000774479128,0.152916789729507,0.9151381941148228,1407,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,6,-0.03269525600502691,0.08261287833166858,-0.19461649753509733,0.12922598552504352,0.6922786650512736,1406,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,7,-0.04189218730319942,0.0803279118503179,-0.1993348945298225,0.11555051992342368,0.602008264010055,1405,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,8,-0.04041095617484902,0.07894279648159082,-0.19513883727876702,0.11431692492906897,0.6087197688530125,1404,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,9,-0.0333463645368786,0.07831953001575163,-0.18685264336775181,0.1201599142939946,0.6702730462713478,1404,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,10,-0.02632831258673715,0.07696470169166185,-0.17717912790239437,0.12452250272892007,0.7322884644413876,1404,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,11,-0.03427598403866532,0.07615550311266438,-0.1835407701394875,0.11498880206215684,0.652653560194687,1403,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,12,-0.03856653636050597,0.079580582021501,-0.19454447712264794,0.117411404401636,0.6279441881735393,1402,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,13,-0.048968489496656525,0.07947649098220344,-0.20474241182177527,0.10680543282846222,0.5378034166544166,1401,0.9997788117577607,0.996929394968554
茄子,price,radiation,短波辐射,14,-0.05335760374057915,0.07716905649459826,-0.20460895446999175,0.09789374698883344,0.4892904474760932,1400,0.9997788117577607,0.996929394968554
茄子,price,et0,参考蒸散ET0,0,-0.021929066255287254,0.08211388533936548,-0.1828722815204436,0.13901414900986908,0.7894254772790654,1410,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,1,-0.018705890210042132,0.08315523229378356,-0.1816901455058579,0.14427836508577366,0.8220170423117488,1409,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,2,-0.012136041787242566,0.08274425185035413,-0.17431477541393664,0.15004269183945151,0.8833930487904548,1409,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,3,-0.009009467214382004,0.0823915613316674,-0.1704969274244501,0.1524779929956861,0.9129253715468747,1409,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,4,-0.02392022880396079,0.081704376989928,-0.18406080770421968,0.13622035009629807,0.7697013440221453,1408,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,5,-0.03417074493465991,0.08145847304089943,-0.19382935209482277,0.12548786222550296,0.6748604827042313,1407,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,6,-0.04712900934930633,0.0799934254206008,-0.2039161231736839,0.10965810447507124,0.5557532526585454,1406,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,7,-0.05722288816882283,0.0791778091222549,-0.21241139404844245,0.09796561771079677,0.4698557908467419,1405,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,8,-0.0496381402887405,0.07983669537859782,-0.20611806323079224,0.10684178265331123,0.5341089461766135,1404,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,9,-0.040122720121522105,0.08019169762435133,-0.1972984474652507,0.11705300722220649,0.6168391511920048,1404,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,10,-0.035830358294255044,0.08105034540253903,-0.19468903528323153,0.12302831869472144,0.658434694766422,1404,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,11,-0.045288054554662296,0.07987961925773265,-0.2018521082998183,0.1112759991904937,0.5707455631675009,1403,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,12,-0.05404776946401948,0.08026603166449638,-0.21136919152643238,0.10327365259839341,0.5007196021468607,1402,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,13,-0.06160142299489321,0.07902423697134456,-0.21648892745872855,0.09328608146894213,0.4356701093822235,1401,0.9997788117577607,0.9129253715468747
茄子,price,et0,参考蒸散ET0,14,-0.06401895721431475,0.07796791401563871,-0.21683606868496663,0.08879815425633714,0.4115929405322325,1400,0.9997788117577607,0.9129253715468747
茄子,price,dew_point,露点温度,0,-0.0018272087191816035,0.09336472628630095,-0.18482207224033145,0.18116765480196825,0.9843858743610755,1410,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,1,-0.0005686513177408977,0.09355367473153148,-0.1839338537915426,0.1827965511560608,0.9951502138813982,1409,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,2,0.0005515902589327028,0.09262713077833347,-0.1809975860666009,0.1821007665844663,0.9952486626037447,1409,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,3,0.0006526212461155229,0.09234046961330987,-0.18033469919597184,0.18163994168820286,0.9943609548061779,1409,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,4,-0.0033880331321758817,0.09333200038679244,-0.18631875389028907,0.17954268762593728,0.9710424535109122,1408,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,5,-0.004806120494224506,0.09447167939070861,-0.18997061210001337,0.1803583711115644,0.9594261912469438,1407,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,6,-0.0019342763644142405,0.09438153399439361,-0.18692208299342572,0.18305353026459725,0.983649119138756,1406,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,7,-0.0040721536854525925,0.09511311586069293,-0.19049386077241076,0.18234955340150555,0.9658499652320983,1405,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,8,-0.004967951088823501,0.09629178189091168,-0.1936998435950104,0.1837639414173634,0.9588532520949693,1404,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,9,-0.004121745581166528,0.09568558916001577,-0.1916655003347974,0.18342200917246437,0.9656410078914053,1404,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,10,-0.0010184990638483458,0.094906796256438,-0.18703581972646682,0.18499882159877012,0.9914376091881455,1404,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,11,0.0018953803774749353,0.0954922210851501,-0.18526937294941925,0.18906013370436914,0.9841642027969867,1403,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,12,-2.6537629830722387e-05,0.09572825678565218,-0.187653920929709,0.18760084567004753,0.9997788117577608,1402,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,13,-0.009900548456993837,0.09676269889390222,-0.1995554382890422,0.17975434137505453,0.9185044108232817,1401,0.9997788117577607,0.9997788117577608
茄子,price,dew_point,露点温度,14,-0.011458519342508335,0.09730300294377145,-0.20217240511230036,0.1792553664272837,0.9062568657294106,1400,0.9997788117577607,0.9997788117577608
茄子,price,pressure_msl,海平面气压,0,0.005311336918653438,0.08010083646888135,-0.151686302560354,0.16230897639766087,0.9471325082730897,1410,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,1,0.005759095133469341,0.08015294621425074,-0.15134067944646212,0.1628588697134008,0.9427202294222061,1409,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,2,0.0032094735343323293,0.07896284543209897,-0.15155770351258166,0.1579766505812463,0.9675786193884757,1409,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,3,-0.0003369637954710432,0.0785457311342833,-0.1542865968186663,0.1536126692277242,0.9965770592318568,1409,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,4,0.0005286506989830662,0.07901962008486685,-0.15434980466735596,0.15540710606532207,0.9946620967822739,1408,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,5,0.005017917512365678,0.08020310853480636,-0.15218017521585478,0.16221601024058616,0.9501128011898905,1407,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,6,0.01225122288296731,0.08186769923340222,-0.14820946761450102,0.17271191338043565,0.8810434402218763,1406,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,7,0.03234446599018245,0.08472895272707212,-0.1337242813548789,0.1984132133352438,0.7026539157418692,1405,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,8,0.03884231166594037,0.08488999891757835,-0.1275420862125132,0.20522670954439395,0.6472682161926882,1404,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,9,0.02964040160377336,0.08273405953780347,-0.13251835509032145,0.19179915829786814,0.7201478681975594,1404,0.9997788117577607,0.9965770592318568
茄子,price,pressure_msl,海平面气压,10,0.015697029793122003,0.08237946671382186,-0.14576672496596882,0.17716078455221285,0.8488817578408391,1404,0.9997788117577607,0.9965770592318568
